,0
0,0.00014680578309519274
1,0.00016100925331294946
2,0.0001651231833871146
3,0.00017088607585920756
4,0.00016480478986033965
5,0.00014857519960004932
6,0.00014857519960004932
7,0.00015092423753033493
8,0.0001356607941197248
9,0.0001356607941197248
10,0.00012991839340275438
11,0.0001320912127579732
12,0.0001320912127579732
13,0.0001447555546200215
14,0.0001447555546200215
15,0.00012857001485397596
16,0.0001291084773075714
17,0.00012512113872772487
18,0.0001695796054226898
19,0.0001597544026262144
20,0.00015881665188795206
21,0.00012303041429959086
22,0.00012303041429959086
23,0.0001381871278613525
24,0.00013734229015417956
25,0.00012095824009997428
26,0.0001207005219702355
27,0.0001274966448716359
28,0.00012589547405982904
29,0.00014185296375278356
30,0.000126961736923586
31,0.00013399019928154096
32,0.00013482413440124162
33,0.0001430102875031103
34,0.0001430102875031103
35,0.0001433003917914546
36,0.00012857001485397596
37,0.0001345458533295471
38,0.00012830122803200638
39,0.00013343575585307343
40,0.00011992910514055884
41,0.0001600676313512076
42,0.00012147454529816469
43,0.0001447555546200215
44,0.00014703691662773424
45,0.0001575708326511853
46,0.00015726018393824478
47,0.00015092423753033493
48,0.00015092423753033493
49,0.00016536995365761464
50,0.00016569179858730846
51,0.00012669472711824873
52,0.00012433494236654627
53,0.00012669472711824873
54,0.00012669472711824873
55,0.00012589547405982904
56,0.0001256296484045118
57,0.00012044309345144542
58,0.0001389812991415479
59,0.00013841067508161108
60,0.0001401262554951427
61,0.000145555999055912
62,0.0001612158953803766
63,0.0001612158953803766
64,0.0001156433649202369
65,0.00011614252743824026
66,0.00012277037833298304
67,0.0001280327374450905
68,0.00015850471337045945
69,0.00013068169063360963
70,0.00014408296863579976
71,0.0001309557361981858
72,0.0001415644060371038
73,0.00013123008412681684
74,0.00014349596413328424
75,0.00016089865353103536
76,0.00016185136498135245
77,0.00015447884991528306
78,0.00014792925436309657
79,0.00011611109321879919
80,0.00011611109321879919
81,0.00011636360244886197
82,0.00014496584061348625
83,0.00014585155149323832
84,0.00014614741944294043
85,0.00014912345785412208
86,0.00014614741944294043
87,0.0001250988849805374
88,0.00012714660119773007
89,0.00011712286516921525
90,0.00011712286516921525
91,0.0001178847310064615
92,0.00012483394715852257
93,0.00012536411872029958
94,0.0001250988849805374
95,0.00013177968718290045
96,0.00013177968718290045
97,0.00014942279815667042
98,0.00013538160477033598
99,0.00013538160477033598
100,0.00012883909793713445
101,0.00011120185821603029
102,0.00011341115044345948
103,0.00011341115044345948
104,0.00012121624786714006
105,0.000145260762104748
106,0.00014496584061348625
107,0.00014496584061348625
108,0.000145260762104748
109,0.0001243049591606885
110,0.0001245693052275058
111,0.0001245693052275058
112,0.00011712286516921525
113,0.00011686948839680002
114,0.0001473340468881371
115,0.0001473340468881371
116,0.0001315047344461786
117,0.0001256296484045118
118,0.00012536411872029958
119,0.00015478659805640086
120,0.00015478659805640086
121,0.00012722904283259129
122,0.00012722904283259129
123,0.00012776454306704301
124,0.00015092423753033493
125,0.00015633017202474448
126,0.00015633017202474448
127,0.00014127615755847898
128,0.00014127615755847898
129,0.0001622692670265344
130,0.00017252657506882768
131,0.00017649738771077756
132,0.00021605010685970356
133,0.00022294500438956141
134,0.00024261050507230249
135,0.00025256614267355344
136,0.00026315962765172774
137,0.00026702905047056654
138,0.0002726703812895699
139,0.0002766120502407307
140,0.00030185169193269794
141,0.000311203612213141
142,0.0003288975419517456
143,0.0003391671734277768
144,0.000362660086884919
145,0.0003688620807452813
146,0.0003974810489981708
147,0.00040996195040523783
148,0.00045413522034047274
149,0.00047863084347628514
150,0.000518625472782463
151,0.0005338430308275277
152,0.000549936716104918
153,0.000826758322388476
154,0.0020341541738629386
155,0.0027104145996531812
156,0.003889074950851911
157,0.0047968986419459105
158,0.005259189466084926
159,0.005984978195475322
160,0.007261466889120593
161,0.006918832726397155
162,0.007076451508220381
163,0.00739900633672784
164,0.00660383714451125
165,0.0057777917679776285
166,0.006460069520504938
167,0.007364722791287333
168,0.00853206900067541
169,0.008328228622686028
170,0.009334495723006028
171,0.010821066978134031
172,0.011913025373206732
173,0.01632068628072644
174,0.02473329034309888
175,0.029599971721110268
176,0.03313024012230782
177,0.03466026931673394
178,0.03511281158351438
179,0.034132345818132924
180,0.03230461310582754
181,0.0318487375913717
182,0.03412505391535201
183,0.03041080940090785
184,0.02784457054742074
185,0.028201101397196584
186,0.026965552572089723
187,0.02708835898503518
188,0.027258733872163442
189,0.027461005744846397
190,0.026783780268776133
