,0
0,0.00030119044255884266
1,0.0003029906316495003
2,0.00030196942342100087
3,0.00030196942342100087
4,0.00030832462996921174
5,0.00031039031650722024
6,0.00031039031650722024
7,0.00030137644970011743
8,0.0002989604840958502
9,0.0002996807408972785
10,0.0003002135830959
11,0.0003134137514523215
12,0.0003184268640053395
13,0.0003212977714076758
14,0.0002997377123585997
15,0.0003074577023064456
16,0.0002997377123585997
17,0.00029558870054607336
18,0.0002950457985399051
19,0.0002950457985399051
20,0.00029259427913928414
21,0.0002966708297755918
22,0.00029798748930246583
23,0.00030198006539268517
24,0.0003026935328756602
25,0.0003033852269334672
26,0.00030639765623873217
27,0.0002995495959880889
28,0.00029498799045954595
29,0.0002958123256769887
30,0.0002982424724927087
31,0.00029817376091733846
32,0.00029817376091733846
33,0.00029817376091733846
34,0.0002964613483741925
35,0.000298364059799411
36,0.00030004254144516413
37,0.00030071507409730095
38,0.00029974831233711187
39,0.00030071507409730095
40,0.00030133791462309345
41,0.0002948842138318802
42,0.00029471479763597855
43,0.00029471479763597855
44,0.00029471479763597855
45,0.0002972021328122339
46,0.00029315834158120165
47,0.00029883083014923845
48,0.0002979386197939064
49,0.0003002480628981273
50,0.0003008956138588904
51,0.00030333055382284987
52,0.00030019899612264173
53,0.0003012395956383601
54,0.000295028718251343
55,0.0003012395956383601
56,0.0002932631036696544
57,0.00030067127536244256
58,0.00030067127536244256
59,0.00030176593418062994
60,0.0002920490900778401
61,0.00030112004154155784
62,0.00029155796942713336
63,0.00029342814442128877
64,0.0002950983565799977
65,0.0002951009846129984
66,0.0002968869812776695
67,0.00029563999481368916
68,0.00029633622417146743
69,0.00029849096167506765
70,0.0003015970803419522
71,0.00030316656600140287
72,0.00029954562237757094
73,0.0003002546938712971
74,0.00030053724581901984
75,0.00029591890818470403
76,0.00029599523909812803
77,0.0002881558130561877
78,0.00029411897040949826
79,0.0002926282896946019
80,0.0002929305529327498
81,0.0002937007009489018
82,0.00029534807542024494
83,0.00029545588359835813
84,0.0002993694872111845
85,0.00029958668437445035
86,0.00030176460442608524
87,0.0002972971087946449
88,0.0002974052955876961
89,0.00028933777493816287
90,0.0002900312648251177
91,0.0002900312648251177
92,0.0002914039319773913
93,0.0002914039319773913
94,0.00028942750143207683
95,0.0002906708914709277
96,0.00029143525811268936
97,0.000296512723304209
98,0.000290424591883409
99,0.0002834215974621128
100,0.0002834215974621128
101,0.00029211965954958083
102,0.00029368366221389726
103,0.00029426065077944934
